record_id,doi,title,journal,record_index,source_format,source_chunk_ids,route,catalyst_class,catalyst,solvent,catalyst_smiles,catalyst_smiles_tier,solvent_smiles,solvent_smiles_tier,product,product_smiles,substrate_smiles,temperature_c,reaction_time_min,pressure_atm,catalyst_amount_g,PET_amount_g,solvent_amount_g,yield_percent,conversion_percent,selectivity_percent,judge_verdict,judge_drop_record,judge_n_fixes,judge_bad_fields,judge_critique,judge_fixes,n_citations,citations_resolve,corrected_catalyst,corrected_solvent,corrected_temperature_c,corrected_reaction_time_min,corrected_pressure_atm,corrected_catalyst_amount_g,corrected_PET_amount_g,corrected_solvent_amount_g,corrected_yield_percent,corrected_conversion_percent,corrected_selectivity_percent,corrected_fields,phase,phase_why,phase_by,structure_source,audit,catalyst_loading_wt,yield_basis,single_component,duplicate_of,quality_flags
10.1002/(sici)1099-1581(199910)10:10<603::aid-pat914>3.0.co;2-v#4,10.1002/(sici)1099-1581(199910)10:10<603::aid-pat914>3.0.co;2-v,Poly(ethylene terephthalate) glycolysis under microwave irradiation,Polymers for Advanced Technologies,4,PDF,b9a3ee07-1390-49a7-9279-630a74767def;0314f10b-b9c8-4977-a0d1-a63ac6707ddd;0e0cefda-f0ed-42a6-898d-87477998cc0f,other/unclear,metal salt,ZnAc2,DEG,CC(=O)[O-].CC(=O)[O-].[Zn+2],LLM written,OCCOCCO,LLM written,,,*OCCOC(=O)c1ccc(C(*)=O)cc1,,5.0,,0.1,1.0,5.0,,,,correct,False,0,,"Catalyst variation experiments used ZnAc₂ at 10 wt % (0.1 g per 1 g PET) while keeping other conditions constant (chunks 0e0cefda-f0ed-42a6-898d-87477998cc0f). The paper does not specify temperature or conversion for these runs, so leaving those fields null is appropriate.",,3,True,ZnAc2,DEG,,5.0,,0.1,1.0,5.0,,,,,homogeneous,a compound class that dissolves at reaction temperature,soluble,LLM written,accepted,0.1,,True,,
10.1002/(sici)1099-1581(199910)10:10<603::aid-pat914>3.0.co;2-v#5,10.1002/(sici)1099-1581(199910)10:10<603::aid-pat914>3.0.co;2-v,Poly(ethylene terephthalate) glycolysis under microwave irradiation,Polymers for Advanced Technologies,5,PDF,b9a3ee07-1390-49a7-9279-630a74767def;0314f10b-b9c8-4977-a0d1-a63ac6707ddd;0e0cefda-f0ed-42a6-898d-87477998cc0f,other/unclear,metal salt,ZnAc2,DEG,CC(=O)[O-].CC(=O)[O-].[Zn+2],LLM written,OCCOCCO,LLM written,,,*OCCOC(=O)c1ccc(C(*)=O)cc1,,5.0,,0.05,1.0,5.0,,,,correct,False,0,,"Similarly, the 5 wt % ZnAc₂ experiment corresponds to 0.05 g catalyst for 1 g PET (derived from the 5 % figure mentioned in the catalyst‑variation section, chunk 0e0cefda-f0ed-42a6-898d-87477998cc0f). No temperature or conversion is reported for this specific run, so null values are acceptable.",,3,True,ZnAc2,DEG,,5.0,,0.05,1.0,5.0,,,,,homogeneous,a compound class that dissolves at reaction temperature,soluble,LLM written,accepted,0.05,,True,,
10.1002/(sici)1099-1581(199910)10:10<603::aid-pat914>3.0.co;2-v#6,10.1002/(sici)1099-1581(199910)10:10<603::aid-pat914>3.0.co;2-v,Poly(ethylene terephthalate) glycolysis under microwave irradiation,Polymers for Advanced Technologies,6,PDF,b9a3ee07-1390-49a7-9279-630a74767def;0314f10b-b9c8-4977-a0d1-a63ac6707ddd;0e0cefda-f0ed-42a6-898d-87477998cc0f,other/unclear,metal salt,ZnAc2,DEG,CC(=O)[O-].CC(=O)[O-].[Zn+2],LLM written,OCCOCCO,LLM written,,,*OCCOC(=O)c1ccc(C(*)=O)cc1,,5.0,,0.01,1.0,5.0,,,,correct,False,0,,"The 1 wt % ZnAc₂ case (0.01 g per 1 g PET) is described in the same catalyst‑variation paragraph (chunk 0e0cefda-f0ed-42a6-898d-87477998cc0f). No additional data are given, so the null temperature and conversion fields are justified.",,3,True,ZnAc2,DEG,,5.0,,0.01,1.0,5.0,,,,,homogeneous,a compound class that dissolves at reaction temperature,soluble,LLM written,accepted,0.01,,True,,
10.1002/(sici)1099-1581(199910)10:10<603::aid-pat914>3.0.co;2-v#7,10.1002/(sici)1099-1581(199910)10:10<603::aid-pat914>3.0.co;2-v,Poly(ethylene terephthalate) glycolysis under microwave irradiation,Polymers for Advanced Technologies,7,PDF,b9a3ee07-1390-49a7-9279-630a74767def;0314f10b-b9c8-4977-a0d1-a63ac6707ddd;0e0cefda-f0ed-42a6-898d-87477998cc0f,other/unclear,metal salt,ZnAc2,DEG,CC(=O)[O-].CC(=O)[O-].[Zn+2],LLM written,OCCOCCO,LLM written,,,*OCCOC(=O)c1ccc(C(*)=O)cc1,,5.0,,0.005,1.0,5.0,,,,correct,False,0,,"The 0.5 wt % ZnAc₂ experiment (0.005 g) is the baseline condition used throughout the paper (chunks b9a3ee07-1390-49a7-9279-630a74767def, 0314f10b-b9c8-4977-a0d1-a63ac6707ddd). Since temperature and conversion are not restated for this specific variation, null entries are permissible.",,3,True,ZnAc2,DEG,,5.0,,0.005,1.0,5.0,,,,,homogeneous,a compound class that dissolves at reaction temperature,soluble,LLM written,accepted,0.005,,True,,
10.1002/(sici)1099-1581(199910)10:10<603::aid-pat914>3.0.co;2-v#8,10.1002/(sici)1099-1581(199910)10:10<603::aid-pat914>3.0.co;2-v,Poly(ethylene terephthalate) glycolysis under microwave irradiation,Polymers for Advanced Technologies,8,PDF,b9a3ee07-1390-49a7-9279-630a74767def;0314f10b-b9c8-4977-a0d1-a63ac6707ddd;fe0e296d-d6de-4126-abc9-cb5253937c6a,other/unclear,metal salt,ZnAc2,DEG,CC(=O)[O-].CC(=O)[O-].[Zn+2],LLM written,OCCOCCO,LLM written,,,*OCCOC(=O)c1ccc(C(*)=O)cc1,,5.0,,0.0025,1.0,5.0,,100.0,,correct,False,0,,"The 0.25 wt % ZnAc₂ run (0.0025 g) is explicitly mentioned as giving full PET solubilisation (100 % conversion) in the catalyst‑variation discussion (chunk fe0e296d-d6de-4126-abc9-cb5253937c6a). Other parameters follow the standard recipe, so the record is accurate.",,3,True,ZnAc2,DEG,,5.0,,0.0025,1.0,5.0,,100.0,,,homogeneous,a compound class that dissolves at reaction temperature,soluble,LLM written,accepted,0.0025,,True,,
10.1002/(sici)1099-1581(199910)10:10<603::aid-pat914>3.0.co;2-v#9,10.1002/(sici)1099-1581(199910)10:10<603::aid-pat914>3.0.co;2-v,Poly(ethylene terephthalate) glycolysis under microwave irradiation,Polymers for Advanced Technologies,9,PDF,0314f10b-b9c8-4977-a0d1-a63ac6707ddd;9fcada41-bc29-4a9e-bfe7-7d20acb7704d,other/unclear,other,K2CO3,DEG,O=C([O-])[O-].[K+].[K+],LLM written,OCCOCCO,LLM written,,,*OCCOC(=O)c1ccc(C(*)=O)cc1,,5.0,,0.01,1.0,5.0,,100.0,,incorrect,False,1,conversion_percent,"The paper lists K₂CO₃ among the alternative basic catalysts (chunk 9fcada41-bc29-4a9e-bfe7-7d20acb7704d) and states that 1 % of each was used, but it does not give a quantitative conversion for K₂CO₃. Assigning a conversion of 100 % is therefore unsupported.","[{""field"": ""conversion_percent"", ""value"": null, ""evidence"": ""K2CO3 conversion not reported (chunk 9fcada41-bc29-4a9e-bfe7-7d20acb7704d)""}]",2,True,K2CO3,DEG,,5.0,,0.01,1.0,5.0,,,,conversion_percent,homogeneous,soluble carbonate,curated,LLM written,flagged,0.01,,True,,
10.1002/(sici)1099-1581(199910)10:10<603::aid-pat914>3.0.co;2-v#10,10.1002/(sici)1099-1581(199910)10:10<603::aid-pat914>3.0.co;2-v,Poly(ethylene terephthalate) glycolysis under microwave irradiation,Polymers for Advanced Technologies,10,PDF,0314f10b-b9c8-4977-a0d1-a63ac6707ddd;9fcada41-bc29-4a9e-bfe7-7d20acb7704d,other/unclear,other,NaOCH3,DEG,C[O-].[Na+],LLM written,OCCOCCO,LLM written,,,*OCCOC(=O)c1ccc(C(*)=O)cc1,,5.0,,0.01,1.0,5.0,,100.0,,incorrect,False,1,conversion_percent,"NaOCH₃ is also listed as an effective catalyst (chunk 9fcada41-bc29-4a9e-bfe7-7d20acb7704d) with 1 % loading, but no numerical conversion is provided. The record’s 100 % conversion is not supported by the text.","[{""field"": ""conversion_percent"", ""value"": null, ""evidence"": ""NaOCH3 conversion not reported (chunk 9fcada41-bc29-4a9e-bfe7-7d20acb7704d)""}]",2,True,NaOCH3,DEG,,5.0,,0.01,1.0,5.0,,,,conversion_percent,homogeneous,a compound class that dissolves at reaction temperature,soluble,LLM written,flagged,0.01,,True,,
10.1002/(sici)1099-1581(199910)10:10<603::aid-pat914>3.0.co;2-v#11,10.1002/(sici)1099-1581(199910)10:10<603::aid-pat914>3.0.co;2-v,Poly(ethylene terephthalate) glycolysis under microwave irradiation,Polymers for Advanced Technologies,11,PDF,0314f10b-b9c8-4977-a0d1-a63ac6707ddd;9fcada41-bc29-4a9e-bfe7-7d20acb7704d,other/unclear,other,NaHCO3,DEG,O=C([O-])O.[Na+],LLM written,OCCOCCO,LLM written,,,*OCCOC(=O)c1ccc(C(*)=O)cc1,,5.0,,0.01,1.0,5.0,,,,correct,False,0,,"NaHCO₃ is reported as giving ""complete depolymerisation"" with less than 10 % PET remaining undigested (chunk 9fcada41-bc29-4a9e-bfe7-7d20acb7704d). The paper does not state a precise conversion percentage, so leaving conversion null is acceptable. All other fields match the described 1 % loading.",,2,True,NaHCO3,DEG,,5.0,,0.01,1.0,5.0,,,,,homogeneous,soluble bicarbonate,curated,LLM written,accepted,0.01,,True,,
10.1002/(sici)1099-1581(199910)10:10<603::aid-pat914>3.0.co;2-v#13,10.1002/(sici)1099-1581(199910)10:10<603::aid-pat914>3.0.co;2-v,Poly(ethylene terephthalate) glycolysis under microwave irradiation,Polymers for Advanced Technologies,13,PDF,0314f10b-b9c8-4977-a0d1-a63ac6707ddd;9fcada41-bc29-4a9e-bfe7-7d20acb7704d,other/unclear,other,KH2PO4,DEG,O=P([O-])(O)O.[K+],LLM written,OCCOCCO,LLM written,,,*OCCOC(=O)c1ccc(C(*)=O)cc1,,5.0,,0.01,1.0,5.0,,10.0,,correct,False,0,,"KH₂PO₄ is listed among the two least effective catalysts, with a reported low PET solubilisation of about 10 % (chunk 9fcada41-bc29-4a9e-bfe7-7d20acb7704d). The record’s conversion of 10 % matches this statement; other fields are consistent with the standard experimental conditions.",,2,True,KH2PO4,DEG,,5.0,,0.01,1.0,5.0,,10.0,,,homogeneous,a compound class that dissolves at reaction temperature,soluble,LLM written,accepted,0.01,,True,,
10.1002/(sici)1099-1581(199910)10:10<603::aid-pat914>3.0.co;2-v#14,10.1002/(sici)1099-1581(199910)10:10<603::aid-pat914>3.0.co;2-v,Poly(ethylene terephthalate) glycolysis under microwave irradiation,Polymers for Advanced Technologies,14,PDF,0314f10b-b9c8-4977-a0d1-a63ac6707ddd;9fcada41-bc29-4a9e-bfe7-7d20acb7704d,other/unclear,other,sodium oxalate,DEG,O=C([O-])C(=O)[O-].[Na+].[Na+],confirmed,OCCOCCO,LLM written,,,*OCCOC(=O)c1ccc(C(*)=O)cc1,,5.0,,0.01,1.0,5.0,,10.0,,correct,False,0,,"Sodium oxalate is the other low‑performance catalyst, also reported to give roughly 10 % PET solubilisation (same passage as above). The conversion value is therefore correct, and all other parameters follow the described 1 % loading.",,2,True,sodium oxalate,DEG,,5.0,,0.01,1.0,5.0,,10.0,,,homogeneous,soluble oxalate,curated,confirmed,accepted,0.01,,True,,
10.1002/(sici)1099-1581(199910)10:10<603::aid-pat914>3.0.co;2-v#15,10.1002/(sici)1099-1581(199910)10:10<603::aid-pat914>3.0.co;2-v,Poly(ethylene terephthalate) glycolysis under microwave irradiation,Polymers for Advanced Technologies,15,PDF,0314f10b-b9c8-4977-a0d1-a63ac6707ddd;9fcada41-bc29-4a9e-bfe7-7d20acb7704d,other/unclear,metal salt,ZnAc2,"1,4-butanediol",CC(=O)[O-].CC(=O)[O-].[Zn+2],LLM written,OCCCCO,confirmed,,,*OCCOC(=O)c1ccc(C(*)=O)cc1,,5.0,,0.01,1.0,5.0,,100.0,,correct,False,0,,"The paper states that complete PET solubilisation was achieved with 1,4‑butanediol as the solvolytic reagent (chunk 0309d498-0a2e-47c4-9ae6-24e5cd4f8e25). The reaction used the standard 1 % ZnAc₂ loading (0.01 g per 1 g PET) and 5 min irradiation, matching the record.",,2,True,ZnAc2,"1,4-butanediol",,5.0,,0.01,1.0,5.0,,100.0,,,homogeneous,a compound class that dissolves at reaction temperature,soluble,LLM written,accepted,0.01,,True,,
10.1002/(sici)1099-1581(199910)10:10<603::aid-pat914>3.0.co;2-v#16,10.1002/(sici)1099-1581(199910)10:10<603::aid-pat914>3.0.co;2-v,Poly(ethylene terephthalate) glycolysis under microwave irradiation,Polymers for Advanced Technologies,16,PDF,0314f10b-b9c8-4977-a0d1-a63ac6707ddd;9fcada41-bc29-4a9e-bfe7-7d20acb7704d,other/unclear,metal salt,ZnAc2,"1,5-pentanediol",CC(=O)[O-].CC(=O)[O-].[Zn+2],LLM written,OCCCCCO,confirmed,,,*OCCOC(=O)c1ccc(C(*)=O)cc1,,5.0,,0.01,1.0,5.0,,100.0,,correct,False,0,,"Similarly, 1,5‑pentanediol gave complete PET solubilisation (same source chunk 0309d498-0a2e-47c4-9ae6-24e5cd4f8e25). The record’s conversion of 100 % and 1 % ZnAc₂ amount are consistent with the paper.",,2,True,ZnAc2,"1,5-pentanediol",,5.0,,0.01,1.0,5.0,,100.0,,,homogeneous,a compound class that dissolves at reaction temperature,soluble,LLM written,accepted,0.01,,True,,
10.1002/(sici)1099-1581(199910)10:10<603::aid-pat914>3.0.co;2-v#17,10.1002/(sici)1099-1581(199910)10:10<603::aid-pat914>3.0.co;2-v,Poly(ethylene terephthalate) glycolysis under microwave irradiation,Polymers for Advanced Technologies,17,PDF,0314f10b-b9c8-4977-a0d1-a63ac6707ddd;9fcada41-bc29-4a9e-bfe7-7d20acb7704d,glycolysis,metal salt,ZnAc2,tetraethylene glycol,CC(=O)[O-].CC(=O)[O-].[Zn+2],LLM written,OCCOCCOCCOCCO,confirmed,BHET,O=C(OCCO)c1ccc(C(=O)OCCO)cc1,*OCCOC(=O)c1ccc(C(*)=O)cc1,,5.0,,0.01,1.0,5.0,,100.0,,correct,False,0,,Tetraethylene glycol is reported to give complete PET solubilisation (chunk 0309d498-0a2e-47c4-9ae6-24e5cd4f8e25). The record correctly reflects 100 % conversion and the standard catalyst loading.,,2,True,ZnAc2,tetraethylene glycol,,5.0,,0.01,1.0,5.0,,100.0,,,homogeneous,a compound class that dissolves at reaction temperature,soluble,LLM written,accepted,0.01,,True,,
10.1002/(sici)1099-1581(199910)10:10<603::aid-pat914>3.0.co;2-v#18,10.1002/(sici)1099-1581(199910)10:10<603::aid-pat914>3.0.co;2-v,Poly(ethylene terephthalate) glycolysis under microwave irradiation,Polymers for Advanced Technologies,18,PDF,0314f10b-b9c8-4977-a0d1-a63ac6707ddd;9fcada41-bc29-4a9e-bfe7-7d20acb7704d,glycolysis,metal salt,ZnAc2,neopentyl glycol,CC(=O)[O-].CC(=O)[O-].[Zn+2],LLM written,CC(C)(CO)CO,confirmed,BHET,O=C(OCCO)c1ccc(C(=O)OCCO)cc1,*OCCOC(=O)c1ccc(C(*)=O)cc1,,5.0,,0.01,1.0,5.0,,100.0,,correct,False,0,,Neopentyl glycol also achieved complete PET solubilisation according to the same statement (chunk 0309d498-0a2e-47c4-9ae6-24e5cd4f8e25). The record’s data are in agreement with the paper.,,2,True,ZnAc2,neopentyl glycol,,5.0,,0.01,1.0,5.0,,100.0,,,homogeneous,a compound class that dissolves at reaction temperature,soluble,LLM written,accepted,0.01,,True,,
10.1002/(sici)1099-1581(199910)10:10<603::aid-pat914>3.0.co;2-v#19,10.1002/(sici)1099-1581(199910)10:10<603::aid-pat914>3.0.co;2-v,Poly(ethylene terephthalate) glycolysis under microwave irradiation,Polymers for Advanced Technologies,19,PDF,0314f10b-b9c8-4977-a0d1-a63ac6707ddd;0309d498-0a2e-47c4-9ae6-24e5cd4f8e25,other/unclear,metal salt,ZnAc2,glycerol,CC(=O)[O-].CC(=O)[O-].[Zn+2],LLM written,OCC(O)CO,confirmed,,,*OCCOC(=O)c1ccc(C(*)=O)cc1,,5.0,,0.01,1.0,5.0,,,,correct,False,0,,"For glycerol the paper notes that a minor part of PET remained undigested, but no quantitative conversion is given. Leaving conversion null is therefore appropriate; the other fields follow the standard 1 % ZnAc₂ condition.",,2,True,ZnAc2,glycerol,,5.0,,0.01,1.0,5.0,,,,,homogeneous,a compound class that dissolves at reaction temperature,soluble,LLM written,accepted,0.01,,True,,
10.1002/(sici)1099-1581(199910)10:10<603::aid-pat914>3.0.co;2-v#20,10.1002/(sici)1099-1581(199910)10:10<603::aid-pat914>3.0.co;2-v,Poly(ethylene terephthalate) glycolysis under microwave irradiation,Polymers for Advanced Technologies,20,PDF,0314f10b-b9c8-4977-a0d1-a63ac6707ddd;0309d498-0a2e-47c4-9ae6-24e5cd4f8e25,other/unclear,metal salt,ZnAc2,castor oil,CC(=O)[O-].CC(=O)[O-].[Zn+2],LLM written,,unclear,,,*OCCOC(=O)c1ccc(C(*)=O)cc1,,5.0,,0.01,1.0,5.0,,,,correct,False,0,,"Castor oil is described as ineffective under the experimental conditions (no solubilisation reported). Since the paper gives no numeric conversion, a null value is justified. All other parameters match the standard recipe.",,2,True,ZnAc2,castor oil,,5.0,,0.01,1.0,5.0,,,,,homogeneous,a compound class that dissolves at reaction temperature,soluble,LLM written,accepted,0.01,,True,,
10.1002/1097-0126(200006)49:6<495::aid-pi391>3.0.co;2-x#0,10.1002/1097-0126(200006)49:6<495::aid-pi391>3.0.co;2-x,Characterization of surface-modified poly(ethylene terephthalate) fibres by inverse gas chromatography,Polymer International,0,PDF,16d8fdd4-a978-460f-8960-7a5932ba8bd6;850d4ccf-814a-41f7-a2e1-3b16c6fd3931;878176d8-47c7-4156-af35-ad8c623827a0,hydrolysis,acid or base,NaOH,distilled water,[Na+].[OH-],LLM written,O,confirmed,TPA,O=C(O)c1ccc(C(=O)O)cc1,*OCCOC(=O)c1ccc(C(*)=O)cc1,80.0,30.0,,,,,,,,correct,False,0,,"The paper describes alkaline hydrolysis performed with aqueous NaOH (1% or 10% w/w) at 80 °C for 30 min (see experimental procedure chunk ID 16d8fdd4-a978-460f-8960-7a5932ba8bd6). The catalyst (NaOH) and solvent (distilled water) are correctly identified. The temperature and reaction time match the description. The manuscript does not give absolute masses of NaOH, PET, or water, nor does it report yield, selectivity or conversion percentages for these runs, so the null entries are appropriate.",,3,True,NaOH,distilled water,80.0,30.0,,,,,,,,,homogeneous,a compound class that dissolves at reaction temperature,soluble,LLM written,accepted,,,True,,
10.1002/1097-0126(200006)49:6<495::aid-pi391>3.0.co;2-x#1,10.1002/1097-0126(200006)49:6<495::aid-pi391>3.0.co;2-x,Characterization of surface-modified poly(ethylene terephthalate) fibres by inverse gas chromatography,Polymer International,1,PDF,16d8fdd4-a978-460f-8960-7a5932ba8bd6;850d4ccf-814a-41f7-a2e1-3b16c6fd3931;878176d8-47c7-4156-af35-ad8c623827a0,hydrolysis,acid or base,NaOH,distilled water,[Na+].[OH-],LLM written,O,confirmed,TPA,O=C(O)c1ccc(C(=O)O)cc1,*OCCOC(=O)c1ccc(C(*)=O)cc1,80.0,30.0,,,,,,,,correct,False,0,,"Same reasoning as record 0: the experiment (NaOH hydrolysis at 80 °C for 30 min) is reported in the paper (chunk 16d8fdd4-a978-460f-8960-7a5932ba8bd6). Catalyst and solvent are correctly named, temperature and time are accurate, and no quantitative mass or conversion data are given, so null values are justified.",,3,True,NaOH,distilled water,80.0,30.0,,,,,,,,,homogeneous,a compound class that dissolves at reaction temperature,soluble,LLM written,accepted,,,True,10.1002/1097-0126(200006)49:6<495::aid-pi391>3.0.co;2-x#0,
10.1002/1097-0126(200006)49:6<495::aid-pi391>3.0.co;2-x#2,10.1002/1097-0126(200006)49:6<495::aid-pi391>3.0.co;2-x,Characterization of surface-modified poly(ethylene terephthalate) fibres by inverse gas chromatography,Polymer International,2,PDF,16d8fdd4-a978-460f-8960-7a5932ba8bd6;850d4ccf-814a-41f7-a2e1-3b16c6fd3931;878176d8-47c7-4156-af35-ad8c623827a0,hydrolysis,acid or base,NaOH,distilled water,[Na+].[OH-],LLM written,O,confirmed,TPA,O=C(O)c1ccc(C(=O)O)cc1,*OCCOC(=O)c1ccc(C(*)=O)cc1,80.0,30.0,,,,,,,,correct,False,0,,"Identical to records 0 and 1. The paper provides the hydrolysis conditions (NaOH in distilled water, 80 °C, 30 min) but does not list catalyst mass, PET mass, solvent volume, or outcome percentages, so the null fields are acceptable.",,3,True,NaOH,distilled water,80.0,30.0,,,,,,,,,homogeneous,a compound class that dissolves at reaction temperature,soluble,LLM written,accepted,,,True,10.1002/1097-0126(200006)49:6<495::aid-pi391>3.0.co;2-x#0,
10.1002/1097-0126(200006)49:6<495::aid-pi391>3.0.co;2-x#3,10.1002/1097-0126(200006)49:6<495::aid-pi391>3.0.co;2-x,Characterization of surface-modified poly(ethylene terephthalate) fibres by inverse gas chromatography,Polymer International,3,PDF,16d8fdd4-a978-460f-8960-7a5932ba8bd6;850d4ccf-814a-41f7-a2e1-3b16c6fd3931;878176d8-47c7-4156-af35-ad8c623827a0,hydrolysis,acid or base,NaOH,distilled water,[Na+].[OH-],LLM written,O,confirmed,TPA,O=C(O)c1ccc(C(=O)O)cc1,*OCCOC(=O)c1ccc(C(*)=O)cc1,80.0,30.0,,,,,,,,correct,False,0,,"Again the same experiment is described in the manuscript (chunk 16d8fdd4-a978-460f-8960-7a5932ba8bd6). Catalyst, solvent, temperature, and time are correctly captured; the paper does not supply the missing quantitative fields, thus the null entries are permissible.",,3,True,NaOH,distilled water,80.0,30.0,,,,,,,,,homogeneous,a compound class that dissolves at reaction temperature,soluble,LLM written,accepted,,,True,10.1002/1097-0126(200006)49:6<495::aid-pi391>3.0.co;2-x#0,
10.1002/1097-4628(20001031)78:5<1134::aid-app230>3.0.co;2-5#0,10.1002/1097-4628(20001031)78:5<1134::aid-app230>3.0.co;2-5,The flame-retardant polyester fiber: Improvement of hydrolysis resistance,Journal of Applied Polymer Science,0,PDF,31d566b3-c9bc-4675-91f4-83c73f333964;a19585c9-6498-4184-93f0-02794fe398ac,hydrolysis,none,none,acetic acid aqueous solution,,no catalyst,CC(=O)O,confirmed,TPA,O=C(O)c1ccc(C(=O)O)cc1,*OCCOC(=O)c1ccc(C(*)=O)cc1,130.0,60.0,,,,,,,,correct,False,0,,"The paper describes hydrolysis of knitted PET samples in an aqueous acetic‑acid solution at pH 5.4 and 130 °C for 1 h, 3 h and 6 h (see chunks 31d566b3‑c9bc‑4675‑91f4‑83c73f333964 and a19585c9‑6498‑4184‑93f0‑02794fe398ac). Record 0 matches the 1 h (60 min) condition; no catalyst is used, and the paper never gives PET, catalyst or solvent masses, nor any yield, conversion or selectivity data. All null fields therefore reflect information not reported in the article.",,2,True,none,acetic acid aqueous solution,130.0,60.0,,,,,,,,,uncatalysed,the paper reports no catalyst,tier,no catalyst,accepted,,,True,,
